filename,js_floor,spearman_floor,ssim_floor
cassette_player_0248.npz,0.05953945943758517,0.8468367346938774,0.9860925693930609
cassette_player_0249.npz,0.08431698441836777,0.9502883794343083,0.9884731608909759
cassette_player_0250.npz,0.13191658417642635,0.8719387755102039,0.9505773718932657
cassette_player_0251.npz,0.08777560193269754,0.8229591836734692,0.9705343643168957
cassette_player_0252.npz,0.09967381470598964,0.9212164554552135,0.9789812620481335
cassette_player_0253.npz,0.03018233893634124,0.9727551020408163,0.9971645811124623
cassette_player_0254.npz,0.10532609417714822,0.8976530612244897,0.9726575946919613
cassette_player_0255.npz,0.0739574868029287,0.9710204081632652,0.9857558147857003
cassette_player_0256.npz,0.4179489183412353,0.011128411936733031,0.6401088125189788
cassette_player_0257.npz,0.2233691925176891,0.8622767841147869,0.8842455034970388
cassette_player_0258.npz,0.04807906116887641,0.9561224489795916,0.9934702844162746
cassette_player_0259.npz,0.13056776469504328,0.7583673469387753,0.9429254801494553
cassette_player_0260.npz,0.11758180238365316,0.8953061224489796,0.9622772418349372
cassette_player_0261.npz,0.09833651689006757,0.915204081632653,0.9757812367312546
cassette_player_0262.npz,0.10683766686239356,0.8659183673469386,0.9663155322034567
cassette_player_0263.npz,0.08130143513450919,0.8180612244897958,0.9819672611811934
cassette_player_0264.npz,0.12772907510181605,0.6613265306122448,0.9519970501757947
cassette_player_0265.npz,0.1038081442260242,0.9012244897959184,0.972037603192521
cassette_player_0266.npz,0.07402014280353196,0.9617346938775508,0.9820645255694613
cassette_player_0267.npz,0.11111911821735873,0.9154081632653059,0.981348914293335
cassette_player_0268.npz,0.08987475172609477,0.9357142857142856,0.9797273716351479
cassette_player_0269.npz,0.14853968256320907,0.8685935868537279,0.9545061842083952
cassette_player_0270.npz,0.09303118293748355,0.9251020408163265,0.9778978824171466
cassette_player_0271.npz,0.10599150219489918,0.8586734693877551,0.9720108055171642
cassette_player_0272.npz,0.07288706355026486,0.9503061224489794,0.9860274949527198
cassette_player_0273.npz,0.060787999027679555,0.9822448979591837,0.9918819803011428
cassette_player_0274.npz,0.19154587686495445,0.6465471060039027,0.91500514007685
cassette_player_0275.npz,0.09580282785288839,0.9568046730887477,0.9857832215781479
cassette_player_0276.npz,0.09185289937367454,0.9503061224489794,0.9823998402886986
cassette_player_0277.npz,0.21579606075211274,0.8476276613105439,0.9452051483944447
cassette_player_0278.npz,0.08069220698725027,0.9351020408163264,0.9808512828252495
cassette_player_0279.npz,0.15656029869231333,0.753469387755102,0.9432540749908894
cassette_player_0280.npz,0.10964278763761494,0.9445861871821706,0.9777910290400187
cassette_player_0281.npz,0.0727016210209192,0.8927551020408162,0.9857642433238931
cassette_player_0282.npz,0.10630234840092727,0.9010204081632652,0.9656968517921588
cassette_player_0283.npz,0.11769487211028327,0.9641836734693876,0.9776362705722729
cassette_player_0284.npz,0.17223952644706453,0.9417531229642985,0.9744513512490104
cassette_player_0285.npz,0.08900514067250752,0.9341836734693877,0.9804309284310706
cassette_player_0286.npz,0.0681532058015977,0.9631632653061223,0.9924507608811773
cassette_player_0287.npz,0.0891549502750691,0.8403061224489796,0.9747949849699896
cassette_player_0288.npz,0.12731121605645646,0.8403061224489796,0.966003616020882
cassette_player_0289.npz,0.13024402942582566,0.9572945780923592,0.9638537430316272
cassette_player_0290.npz,0.1684537631917217,0.7780612244897958,0.8951711327373673
cassette_player_0291.npz,0.15422059963146717,0.8355102040816326,0.9508376537743127
cassette_player_0292.npz,0.06028825520347024,0.9751020408163265,0.9909085318146285
cassette_player_0293.npz,0.04755857128312866,0.9671428571428571,0.99344043454732
cassette_player_0294.npz,0.08713419257148423,0.8966326530612245,0.9799009191515258
cassette_player_0295.npz,0.07903011294379943,0.9041836734693877,0.9807465592741789
cassette_player_0296.npz,0.040505784859298066,0.973673469387755,0.994589714346843
cassette_player_0297.npz,0.06490244144936189,0.9464285714285714,0.9878270916303885
cassette_player_0298.npz,0.1230494752543567,0.9645317997087036,0.9748118144864198
cassette_player_0299.npz,0.09338817413728054,0.8844897959183672,0.9761640146796258
cassette_player_0300.npz,0.08914015021308748,0.9531479115234551,0.9856348516269553
cassette_player_0301.npz,0.09334784256012463,0.9512195171483376,0.9837063210528191
cassette_player_0302.npz,0.12981307867469277,0.9378652420128073,0.9507458196617129
cassette_player_0303.npz,0.09321783401468789,0.9220408163265306,0.9664208689011953
cassette_player_0304.npz,0.08259878242810254,0.9704051484350973,0.9892683324334253
cassette_player_0305.npz,0.10517181796142037,0.9266326530612244,0.9663315099596559
cassette_player_0306.npz,0.05969967274102103,0.9756122448979591,0.9918791102699374
cassette_player_0307.npz,0.06192513094996216,0.953265306122449,0.9913322222515791
cassette_player_0308.npz,0.11246403902129083,0.8786734693877549,0.9700432647019925
cassette_player_0309.npz,0.08983534950994317,0.8688775510204081,0.97360197235263
cassette_player_0310.npz,0.06339598625647996,0.9704081632653061,0.9924726612318506
cassette_player_0311.npz,0.08840333338510903,0.8955102040816325,0.9733987275389426
cassette_player_0312.npz,0.10297862263235974,0.8020408163265306,0.9750740669845995
cassette_player_0313.npz,0.10263657768643446,0.9668613998401165,0.9801964641473503
cassette_player_0314.npz,0.06397398256747752,0.9767085898226571,0.9940137298367651
cassette_player_0315.npz,0.13810397400481952,0.700612244897959,0.9520214843608658
cassette_player_0316.npz,0.07744506233836544,0.9357142857142856,0.985199754370406
cassette_player_0317.npz,0.0671462344325277,0.9747697648520014,0.992339286795349
cassette_player_0318.npz,0.0504666804278373,0.976530612244898,0.9949383987006392
cassette_player_0319.npz,0.07575355740099204,0.9688775510204081,0.986610043417755
cassette_player_0320.npz,0.08383098217637663,0.9757142857142855,0.9865477240105288
cassette_player_0321.npz,0.0894398522181908,0.8093877551020408,0.9717539580994418
cassette_player_0322.npz,0.0647430960543894,0.8953061224489796,0.9875335351456062
cassette_player_0323.npz,0.06481149186423128,0.9542857142857142,0.9911479941454239
cassette_player_0324.npz,0.0966915243589054,0.915204081632653,0.981126194272086
cassette_player_0325.npz,0.057496360197524916,0.932142857142857,0.9917450247392041
cassette_player_0326.npz,0.07009220687604627,0.9641836734693876,0.9896081542092858
cassette_player_0327.npz,0.06003223398971832,0.9701020408163264,0.9935731043673699
cassette_player_0328.npz,0.09857807263072377,0.906734693877551,0.9734952822098215
cassette_player_0329.npz,0.07956495250559292,0.9001020408163264,0.9833070081210685
cassette_player_0330.npz,0.08201365315326979,0.8656122448979592,0.9794164178269122
cassette_player_0331.npz,0.1043688104091596,0.6779591836734693,0.9654951356230274
cassette_player_0332.npz,0.07240996498982004,0.8210204081632653,0.9845479182869472
cassette_player_0333.npz,0.0654964328308957,0.8875510204081631,0.9853753619425859
cassette_player_0334.npz,0.08955505401867427,0.9578571428571429,0.9846174436461166
cassette_player_0335.npz,0.09715314817117587,0.9377551020408161,0.9728153123055746
cassette_player_0336.npz,0.12887351902623115,0.8885714285714286,0.9615924191010039
cassette_player_0337.npz,0.06832672630800612,0.8807142857142858,0.9859925641019147
cassette_player_0338.npz,0.1713025029004583,0.8973071846941564,0.9371633977304098
cassette_player_0339.npz,0.06985818582533376,0.9364285714285714,0.9894279152929258
cassette_player_0340.npz,0.07059046613677587,0.8339795918367345,0.9836244936383207
cassette_player_0341.npz,0.05214279226914124,0.9688775510204081,0.9925738658269959
cassette_player_0342.npz,0.10414348031508723,0.9248979591836733,0.9764329755225108
cassette_player_0343.npz,0.10720776675157584,0.7687755102040814,0.9634460269631361
cassette_player_0344.npz,0.08589254000383291,0.9327551020408162,0.9791554442750653
cassette_player_0345.npz,0.15178785644782264,0.833673469387755,0.946214621406169
cassette_player_0346.npz,0.08291386406232033,0.9479591836734692,0.982584237822261
cassette_player_0347.npz,0.120025424678933,0.8578571428571427,0.9541014508479395
cassette_player_0348.npz,0.07003374315061325,0.9714285714285713,0.9882064779658978
cassette_player_0349.npz,0.11301038291725748,0.9341836734693877,0.9709475516418831
cassette_player_0350.npz,0.08377447021940655,0.895204081632653,0.9801651031845132
cassette_player_0351.npz,0.08037436598896606,0.9209183673469387,0.9825510897169188
cassette_player_0352.npz,0.08562030688356571,0.9270408163265305,0.9810137593906408
cassette_player_0353.npz,0.13503593691153767,0.8655102040816326,0.9381961408505463
cassette_player_0354.npz,0.12049062289166237,0.9376355857256516,0.9822189424847636
cassette_player_0355.npz,0.08915270649764757,0.9513265306122448,0.9794290198486484
cassette_player_0356.npz,0.1433993736923416,0.9132653061224488,0.9370676121008246
cassette_player_0357.npz,0.0757856255119667,0.9647184880304445,0.9871586908972655
